"id","host_is_superhost","host_identity_verified","neighborhood","room_type","accommodates","bathrooms","bedrooms","beds","price","logprice","logacc"
22144960,0,0,"SouthEnd","Entirehome/apt",8,2,2,4,99,4.59511985013459,2.07944154167984
22151224,0,0,"BackBay","Entirehome/apt",4,1,2,2,574,6.35262939631957,1.38629436111989
22159020,0,0,"BackBay","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
22163474,0,0,"BackBay","Entirehome/apt",3,1,1,2,429,6.06145691892802,1.09861228866811
22164240,0,0,"BackBay","Entirehome/apt",5,1,2,3,429,6.06145691892802,1.6094379124341
22164446,0,0,"BackBay","Entirehome/apt",5,2,2,3,429,6.06145691892802,1.6094379124341
22164858,0,0,"SouthEnd","Entirehome/apt",4,2,2,2,410,6.01615715969835,1.38629436111989
22175736,0,0,"SouthEnd","Entirehome/apt",4,1.5,2,2,411,6.01859321449623,1.38629436111989
22200077,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,300,5.7037824746562,1.38629436111989
22227556,0,1,"BackBay","Entirehome/apt",3,1,0,2,109,4.69134788222914,1.09861228866811
22227724,0,0,"Downtown","Entirehome/apt",2,1,0,1,175,5.16478597392351,0.693147180559945
22245255,0,0,"Downtown","Entirehome/apt",8,2,4,4,834,6.72623340235875,2.07944154167984
22248682,0,0,"BackBay","Entirehome/apt",2,1,1,1,100,4.60517018598809,0.693147180559945
22278098,0,0,"BackBay","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
22278795,0,0,"BackBay","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
22293815,0,1,"BackBay","Privateroom",3,1.5,1,1,50,3.91202300542815,1.09861228866811
22320830,0,0,"Downtown","Entirehome/apt",4,1,2,2,516,6.24610676548156,1.38629436111989
22322123,0,0,"SouthEnd","Entirehome/apt",4,1.5,2,2,432,6.06842558824411,1.38629436111989
22352998,0,1,"BackBay","Entirehome/apt",3,1,1,2,121,4.79579054559674,1.09861228866811
22353662,1,1,"BeaconHill","Entirehome/apt",3,1,2,2,175,5.16478597392351,1.09861228866811
22353834,1,1,"BeaconHill","Privateroom",1,1,1,1,75,4.31748811353631,0
22359710,0,0,"Downtown","Entirehome/apt",2,1,1,1,307,5.7268477475872,0.693147180559945
22362487,0,0,"Brighton","Entirehome/apt",4,1,2,4,115,4.74493212836325,1.38629436111989
22385541,0,0,"Downtown","Entirehome/apt",4,1,2,2,511,6.2363695902037,1.38629436111989
22385862,0,0,"Downtown","Privateroom",2,1,1,1,100,4.60517018598809,0.693147180559945
22385941,0,0,"Downtown","Entirehome/apt",4,1,2,2,516,6.24610676548156,1.38629436111989
22386408,0,0,"SouthEnd","Entirehome/apt",4,1.5,2,2,432,6.06842558824411,1.38629436111989
22386926,0,0,"BackBay","Entirehome/apt",4,2,2,2,516,6.24610676548156,1.38629436111989
22402260,0,0,"SouthEnd","Entirehome/apt",4,1,1,2,600,6.39692965521615,1.38629436111989
22408657,0,0,"SouthEnd","Entirehome/apt",6,2,2,3,700,6.5510803350434,1.79175946922805
22435979,1,1,"SouthEnd","Entirehome/apt",4,1,1,2,115,4.74493212836325,1.38629436111989
22438142,0,1,"BeaconHill","Entirehome/apt",2,1,1,1,80,4.38202663467388,0.693147180559945
22446048,0,0,"Allston","Entirehome/apt",4,2,4,4,200,5.29831736654804,1.38629436111989
22446503,0,0,"Allston","Entirehome/apt",5,2,3,4,139,4.93447393313069,1.6094379124341
22447790,0,0,"Allston","Entirehome/apt",4,2,3,4,150,5.01063529409626,1.38629436111989
22447995,0,0,"Allston","Entirehome/apt",3,2,3,4,150,5.01063529409626,1.09861228866811
22447999,0,0,"Allston","Entirehome/apt",2,1,2,2,95,4.55387689160054,0.693147180559945
22512206,1,0,"BeaconHill","Entirehome/apt",2,1,0,1,125,4.8283137373023,0.693147180559945
22526946,0,0,"Downtown","Entirehome/apt",4,2,2,2,516,6.24610676548156,1.38629436111989
22528941,0,0,"Downtown","Entirehome/apt",4,1,2,2,516,6.24610676548156,1.38629436111989
22529745,0,0,"Downtown","Entirehome/apt",2,1,1,1,307,5.7268477475872,0.693147180559945
22532117,0,0,"Downtown","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
22547331,1,1,"Downtown","Entirehome/apt",2,1,0,1,275,5.61677109766657,0.693147180559945
22583276,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,411,6.01859321449623,1.38629436111989
22584746,0,0,"SouthEnd","Entirehome/apt",4,2,2,2,412,6.02102334934953,1.38629436111989
22585323,0,0,"SouthEnd","Entirehome/apt",4,2,2,2,410,6.01615715969835,1.38629436111989
22599383,0,0,"SouthEnd","Entirehome/apt",4,2,2,2,432,6.06842558824411,1.38629436111989
22606958,0,1,"Allston","Entirehome/apt",6,1,2,2,199,5.29330482472449,1.79175946922805
22627055,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,200,5.29831736654804,0.693147180559945
22627141,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,200,5.29831736654804,0.693147180559945
22627198,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,200,5.29831736654804,0.693147180559945
22627274,0,0,"BackBay","Entirehome/apt",4,1,2,2,400,5.99146454710798,1.38629436111989
22627345,0,0,"BackBay","Entirehome/apt",4,1,2,2,450,6.10924758276437,1.38629436111989
22652068,0,0,"BackBay","Entirehome/apt",3,1,1,1,185,5.22035582507832,1.09861228866811
22652403,0,0,"BackBay","Entirehome/apt",3,1,1,1,185,5.22035582507832,1.09861228866811
22652684,0,0,"BackBay","Entirehome/apt",3,1,1,1,185,5.22035582507832,1.09861228866811
22714438,0,1,"SouthEnd","Entirehome/apt",4,1,0,1,179,5.18738580584075,1.38629436111989
22727496,0,0,"BackBay","Privateroom",2,1,1,1,185,5.22035582507832,0.693147180559945
22730888,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,432,6.06842558824411,1.38629436111989
22745898,0,0,"SouthEnd","Entirehome/apt",2,1,1,1,307,5.7268477475872,0.693147180559945
22746375,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,432,6.06842558824411,1.38629436111989
22766812,0,0,"BackBay","Entirehome/apt",6,1.5,0,3,299,5.70044357339069,1.79175946922805
22788158,1,0,"SouthEnd","Entirehome/apt",6,2.5,2,2,199,5.29330482472449,1.79175946922805
22861115,0,0,"BackBay","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
22888718,1,1,"BeaconHill","Entirehome/apt",2,1,0,1,100,4.60517018598809,0.693147180559945
22899427,1,0,"Allston","Privateroom",2,2,1,1,50,3.91202300542815,0.693147180559945
22987717,0,0,"SouthEnd","Entirehome/apt",6,1,2,3,250,5.52146091786225,1.79175946922805
23000887,1,0,"Allston","Privateroom",3,2,1,1,70,4.24849524204936,1.09861228866811
23001243,1,0,"Allston","Privateroom",4,2,1,2,80,4.38202663467388,1.38629436111989
23001550,1,0,"Allston","Entirehome/apt",12,2,5,6,210,5.34710753071747,2.484906649788
23016377,0,1,"Brighton","Sharedroom",2,1.5,1,1,71,4.26267987704132,0.693147180559945
23021906,0,1,"BackBay","Entirehome/apt",2,1,0,1,106,4.66343909411207,0.693147180559945
23021955,0,1,"BackBay","Entirehome/apt",4,1,1,2,126,4.83628190695148,1.38629436111989
23022013,0,1,"BackBay","Entirehome/apt",4,1.5,2,2,223,5.40717177146012,1.38629436111989
23022014,0,1,"BackBay","Entirehome/apt",4,1,1,2,126,4.83628190695148,1.38629436111989
23039466,0,0,"Downtown","Entirehome/apt",2,1,1,1,316,5.75574221358691,0.693147180559945
23053917,0,0,"Allston","Privateroom",2,1,1,1,40,3.68887945411394,0.693147180559945
23074644,0,1,"BackBay","Entirehome/apt",2,1,0,1,106,4.66343909411207,0.693147180559945
23074803,0,1,"BackBay","Entirehome/apt",2,1,0,1,106,4.66343909411207,0.693147180559945
23121785,0,0,"Downtown","Entirehome/apt",2,1,0,1,289,5.66642668811243,0.693147180559945
23122616,0,0,"Downtown","Entirehome/apt",2,1,0,1,292,5.67675380226828,0.693147180559945
23123033,0,0,"BackBay","Entirehome/apt",3,1,1,2,429,6.06145691892802,1.09861228866811
23123180,0,0,"Downtown","Entirehome/apt",2,1,0,1,289,5.66642668811243,0.693147180559945
23124838,0,0,"Downtown","Entirehome/apt",2,1,0,1,301,5.70711026474888,0.693147180559945
23128151,0,0,"Downtown","Entirehome/apt",12,1,2,6,100,4.60517018598809,2.484906649788
23130922,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,106,4.66343909411207,0.693147180559945
23188505,0,0,"BackBay","Entirehome/apt",3,1,1,1,209,5.34233425196481,1.09861228866811
23219663,1,1,"Downtown","Entirehome/apt",2,1,1,1,100,4.60517018598809,0.693147180559945
23257183,0,1,"BackBay","Entirehome/apt",4,1,1,1,350,5.85793315448346,1.38629436111989
23303486,0,0,"BackBay","Entirehome/apt",7,1.5,3,3,419,6.03787091992214,1.94591014905531
23303687,0,0,"BackBay","Entirehome/apt",2,1,1,1,279,5.63121178182137,0.693147180559945
23303762,0,0,"BackBay","Entirehome/apt",5,1,2,2,329,5.79605775076537,1.6094379124341
23304072,0,0,"SouthEnd","Entirehome/apt",3,1,1,1,199,5.29330482472449,1.09861228866811
23304103,1,0,"Brighton","Entirehome/apt",6,1,2,3,159,5.06890420222023,1.79175946922805
23304679,0,0,"BackBay","Entirehome/apt",2,1,0,1,209,5.34233425196481,0.693147180559945
23304925,0,1,"Allston","Entirehome/apt",2,1,1,2,65,4.17438726989564,0.693147180559945
23305456,1,0,"SouthEnd","Entirehome/apt",2,1,1,1,175,5.16478597392351,0.693147180559945
23310927,0,0,"Downtown","Entirehome/apt",5,1,2,3,298,5.6970934865054,1.6094379124341
23380964,0,1,"Brighton","Privateroom",1,1.5,1,1,26,3.25809653802148,0
23523865,0,0,"Allston","Entirehome/apt",2,1,1,1,262,5.5683445037611,0.693147180559945
23562641,0,0,"BackBay","Entirehome/apt",4,1,1,2,79,4.36944785246702,1.38629436111989
23563583,0,0,"BeaconHill","Entirehome/apt",4,1,1,2,59,4.07753744390572,1.38629436111989
23577116,0,0,"BackBay","Entirehome/apt",3,1,1,2,176,5.17048399503815,1.09861228866811
23629701,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,295,5.68697535633982,1.38629436111989
23677672,0,0,"SouthEnd","Entirehome/apt",4,1,1,1,222,5.40267738187228,1.38629436111989
23687280,0,0,"BackBay","Entirehome/apt",7,1,3,3,353,5.8664680569333,1.94591014905531
23687980,0,0,"BackBay","Entirehome/apt",7,1,3,3,325,5.78382518232974,1.94591014905531
23712439,0,1,"BeaconHill","Entirehome/apt",2,1,0,1,300,5.7037824746562,0.693147180559945
23738222,0,0,"Downtown","Entirehome/apt",4,1,1,1,180,5.19295685089021,1.38629436111989
23743618,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,432,6.06842558824411,1.38629436111989
23744547,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,432,6.06842558824411,1.38629436111989
23746557,0,0,"Downtown","Entirehome/apt",2,1,1,1,298,5.6970934865054,0.693147180559945
23748607,0,0,"Downtown","Entirehome/apt",2,1,1,1,320,5.76832099579377,0.693147180559945
23749358,0,0,"Downtown","Entirehome/apt",2,1,1,1,304,5.71702770140622,0.693147180559945
23765495,1,1,"SouthEnd","Entirehome/apt",2,1,1,1,225,5.41610040220442,0.693147180559945
23787959,0,1,"SouthEnd","Entirehome/apt",5,1,2,2,237,5.46806014113513,1.6094379124341
23827045,0,0,"Downtown","Entirehome/apt",4,2,2,2,536,6.2841341610708,1.38629436111989
23838433,0,1,"Brighton","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
23838806,0,1,"Brighton","Entirehome/apt",5,2,2,3,159,5.06890420222023,1.6094379124341
23840136,0,1,"Brighton","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
23895601,0,0,"BackBay","Entirehome/apt",2,1,1,1,250,5.52146091786225,0.693147180559945
23916911,0,1,"BeaconHill","Entirehome/apt",4,1,2,2,230,5.4380793089232,1.38629436111989
23918171,1,1,"SouthEnd","Entirehome/apt",4,1,1,3,129,4.85981240436167,1.38629436111989
23962219,0,1,"Brighton","Entirehome/apt",2,1,0,1,129,4.85981240436167,0.693147180559945
24094681,0,0,"BackBay","Entirehome/apt",3,1,0,1,325,5.78382518232974,1.09861228866811
24139621,0,1,"BackBay","Entirehome/apt",1,1,0,1,100,4.60517018598809,0
24158645,0,1,"BeaconHill","Entirehome/apt",4,1,1,2,225,5.41610040220442,1.38629436111989
24171313,0,0,"Downtown","Entirehome/apt",5,2,2,2,400,5.99146454710798,1.6094379124341
24171367,0,0,"Downtown","Entirehome/apt",5,2,2,2,400,5.99146454710798,1.6094379124341
24172008,0,0,"BackBay","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
24172039,0,0,"BackBay","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
24203351,0,0,"BackBay","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
24221823,0,1,"BackBay","Entirehome/apt",4,1,1,2,200,5.29831736654804,1.38629436111989
24243652,0,0,"BackBay","Entirehome/apt",5,1,2,3,429,6.06145691892802,1.6094379124341
24246801,0,0,"BackBay","Entirehome/apt",3,1,1,1,540,6.29156913955832,1.09861228866811
24251519,0,0,"Downtown","Entirehome/apt",9,1,2,2,384,5.95064255258773,2.19722457733622
24302130,0,1,"SouthEnd","Entirehome/apt",6,2,2,2,200,5.29831736654804,1.79175946922805
24336881,0,0,"BackBay","Entirehome/apt",4,1,1,1,104,4.64439089914137,1.38629436111989
24345604,0,1,"Brighton","Privateroom",1,1,1,1,40,3.68887945411394,0
24352396,0,0,"Allston","Privateroom",2,1,1,1,85,4.44265125649032,0.693147180559945
24370285,0,0,"BackBay","Entirehome/apt",4,1.5,2,2,188,5.23644196282995,1.38629436111989
24370874,0,0,"Brighton","Privateroom",2,1.5,1,1,89,4.48863636973214,0.693147180559945
24377640,0,0,"BeaconHill","Entirehome/apt",3,1,1,1,149,5.00394630594546,1.09861228866811
24398088,0,0,"SouthEnd","Entirehome/apt",4,1,1,1,258,5.55295958492162,1.38629436111989
24403132,0,0,"Brighton","Entirehome/apt",6,1,2,3,160,5.07517381523383,1.79175946922805
24518213,0,0,"Downtown","Entirehome/apt",5,1,2,2,320,5.76832099579377,1.6094379124341
24541110,1,0,"Downtown","Entirehome/apt",6,1,1,3,290,5.66988092298052,1.79175946922805
24592772,0,1,"BeaconHill","Entirehome/apt",4,1,2,2,225,5.41610040220442,1.38629436111989
24599025,0,1,"Brighton","Privateroom",2,1,1,1,45,3.80666248977032,0.693147180559945
24606768,0,1,"BackBay","Entirehome/apt",2,1,0,1,300,5.7037824746562,0.693147180559945
24649250,0,0,"BackBay","Entirehome/apt",3,1,1,2,429,6.06145691892802,1.09861228866811
24649966,0,0,"BackBay","Entirehome/apt",5,1,2,3,429,6.06145691892802,1.6094379124341
24709494,0,0,"Allston","Entirehome/apt",2,1,1,1,111,4.70953020131233,0.693147180559945
24749244,0,0,"SouthEnd","Entirehome/apt",2,1,0,1,150,5.01063529409626,0.693147180559945
24770340,0,0,"Downtown","Entirehome/apt",6,2,2,3,399,5.98896141688986,1.79175946922805
24846668,0,0,"Downtown","Entirehome/apt",16,2,1,6,600,6.39692965521615,2.77258872223978
24856678,1,0,"Downtown","Entirehome/apt",4,1,1,2,165,5.10594547390058,1.38629436111989
24871006,0,1,"Brighton","Entirehome/apt",3,1,1,1,169,5.12989871492307,1.09861228866811
24885249,1,1,"BeaconHill","Privateroom",1,1,1,1,130,4.86753445045558,0
24909410,0,0,"Downtown","Entirehome/apt",4,2,2,3,250,5.52146091786225,1.38629436111989
24914518,0,0,"Brighton","Entirehome/apt",3,1,1,1,100,4.60517018598809,1.09861228866811
24915749,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,120,4.78749174278205,0.693147180559945
24916375,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,145,4.97673374242057,0.693147180559945
24916747,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,150,5.01063529409626,0.693147180559945
24916959,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,170,5.13579843705026,0.693147180559945
24917065,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,145,4.97673374242057,0.693147180559945
24940510,0,0,"Downtown","Entirehome/apt",3,1,0,1,199,5.29330482472449,1.09861228866811
24944280,0,0,"Downtown","Entirehome/apt",3,1,1,1,250,5.52146091786225,1.09861228866811
24945296,0,0,"Downtown","Entirehome/apt",3,1,0,1,199,5.29330482472449,1.09861228866811
24945336,0,0,"Downtown","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
24945374,0,0,"Downtown","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
24945415,0,0,"Downtown","Entirehome/apt",3,1,0,1,199,5.29330482472449,1.09861228866811
24965806,1,1,"BackBay","Entirehome/apt",4,1,0,2,150,5.01063529409626,1.38629436111989
24969609,0,1,"Brighton","Entirehome/apt",4,1,2,2,155,5.04342511691925,1.38629436111989
24969883,1,0,"Brighton","Privateroom",2,1,1,1,68,4.21950770517611,0.693147180559945
24983583,0,0,"Downtown","Entirehome/apt",5,2,2,2,400,5.99146454710798,1.6094379124341
25168181,0,0,"Brighton","Privateroom",2,1,1,1,50,3.91202300542815,0.693147180559945
25179090,0,1,"Brighton","Entirehome/apt",2,1,1,1,140,4.9416424226093,0.693147180559945
25265449,0,0,"SouthEnd","Entirehome/apt",4,1,2,2,65,4.17438726989564,1.38629436111989
25270112,0,0,"Downtown","Entirehome/apt",6,1,2,3,277,5.62401750618734,1.79175946922805
25275104,0,1,"Brighton","Entirehome/apt",2,1,0,1,105,4.65396035015752,0.693147180559945
25290431,1,0,"Brighton","Entirehome/apt",6,1,2,3,149,5.00394630594546,1.79175946922805
25346601,0,0,"Downtown","Entirehome/apt",3,1,1,2,350,5.85793315448346,1.09861228866811
25466363,0,0,"Brighton","Privateroom",4,1,1,1,90,4.49980967033027,1.38629436111989
25484272,0,0,"Brighton","Privateroom",1,1,1,1,42,3.73766961828337,0
25491688,0,0,"Allston","Privateroom",1,1,1,1,45,3.80666248977032,0
25571479,1,0,"Allston","Privateroom",2,1,1,1,39,3.66356164612965,0.693147180559945
25636752,0,1,"SouthEnd","Entirehome/apt",2,1,0,1,80,4.38202663467388,0.693147180559945
25641064,0,0,"SouthEnd","Entirehome/apt",4,1,1,1,200,5.29831736654804,1.38629436111989
25679411,1,0,"SouthEnd","Entirehome/apt",4,1,1,1,150,5.01063529409626,1.38629436111989
25714321,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,95,4.55387689160054,0.693147180559945
25748353,0,0,"Allston","Entirehome/apt",5,1,2,5,190,5.24702407216049,1.6094379124341
25859595,1,0,"BackBay","Entirehome/apt",2,1,0,1,144,4.969813299576,0.693147180559945
25868443,0,0,"BackBay","Entirehome/apt",6,1.5,2,2,450,6.10924758276437,1.79175946922805
25870708,0,0,"SouthEnd","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
25870859,0,0,"SouthEnd","Entirehome/apt",5,2,2,2,350,5.85793315448346,1.6094379124341
25871006,0,0,"SouthEnd","Entirehome/apt",3,1,0,1,180,5.19295685089021,1.09861228866811
25916566,0,0,"Brighton","Entirehome/apt",4,1,1,2,134,4.89783979995091,1.38629436111989
25974863,0,0,"BackBay","Entirehome/apt",2,1,1,1,296,5.69035945432406,0.693147180559945
26003048,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
26014681,0,0,"Brighton","Privateroom",2,1,1,2,89,4.48863636973214,0.693147180559945
26025894,0,0,"Brighton","Privateroom",1,1,1,1,80,4.38202663467388,0
26031821,1,0,"Downtown","Entirehome/apt",4,1,0,1,159,5.06890420222023,1.38629436111989
26032350,0,0,"BackBay","Entirehome/apt",2,1,1,1,289,5.66642668811243,0.693147180559945
26037677,0,0,"Downtown","Entirehome/apt",9,1,2,2,398,5.98645200528444,2.19722457733622
26062023,0,0,"Downtown","Entirehome/apt",4,2,2,2,543,6.29710931993394,1.38629436111989
26064461,0,1,"BeaconHill","Entirehome/apt",2,1,1,1,199,5.29330482472449,0.693147180559945
26127411,0,0,"Downtown","Entirehome/apt",5,2,1,4,299,5.70044357339069,1.6094379124341
26138283,0,0,"BackBay","Entirehome/apt",2,1,1,1,325,5.78382518232974,0.693147180559945
26214081,0,1,"BeaconHill","Entirehome/apt",4,1,2,2,220,5.39362754635236,1.38629436111989
26217206,0,0,"Brighton","Privateroom",2,1,1,1,89,4.48863636973214,0.693147180559945
26226398,0,1,"BeaconHill","Entirehome/apt",3,1,0,1,160,5.07517381523383,1.09861228866811
26247889,0,1,"Brighton","Entirehome/apt",2,1,0,1,119,4.77912349311153,0.693147180559945
26280467,0,0,"Downtown","Entirehome/apt",5,2,2,2,360,5.88610403145016,1.6094379124341
26280706,0,1,"Downtown","Entirehome/apt",4,1,1,1,199,5.29330482472449,1.38629436111989
26352727,0,0,"BeaconHill","Entirehome/apt",5,1,2,3,241,5.48479693349065,1.6094379124341
26360856,0,0,"BackBay","Entirehome/apt",4,1,2,2,289,5.66642668811243,1.38629436111989
26361101,0,0,"BackBay","Entirehome/apt",2,1,1,1,289,5.66642668811243,0.693147180559945
26363898,0,0,"Downtown","Entirehome/apt",6,2,1,2,299,5.70044357339069,1.79175946922805
26416556,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
26419561,0,1,"Allston","Privateroom",2,1,1,1,90,4.49980967033027,0.693147180559945
26446700,0,0,"Allston","Entirehome/apt",2,1,1,1,264,5.57594910314632,0.693147180559945
26448065,0,0,"BeaconHill","Entirehome/apt",2,1,0,1,99,4.59511985013459,0.693147180559945
26450601,0,0,"Allston","Entirehome/apt",4,2,2,2,368,5.90808293816893,1.38629436111989
26450604,0,0,"Allston","Entirehome/apt",2,1,1,1,274,5.61312810638807,0.693147180559945
26450605,0,0,"Allston","Entirehome/apt",4,2,2,2,372,5.91889385427315,1.38629436111989
26450608,0,0,"Allston","Entirehome/apt",4,2,2,2,372,5.91889385427315,1.38629436111989
26450614,0,0,"Allston","Entirehome/apt",4,2,2,2,408,6.01126717440416,1.38629436111989
26450779,0,0,"Allston","Entirehome/apt",4,2,2,2,368,5.90808293816893,1.38629436111989
26450780,0,0,"Allston","Entirehome/apt",4,2,2,2,368,5.90808293816893,1.38629436111989
26450815,0,0,"Allston","Entirehome/apt",2,1,1,1,264,5.57594910314632,0.693147180559945
26450816,0,0,"SouthEnd","Entirehome/apt",4,1.5,2,2,411,6.01859321449623,1.38629436111989
26452339,0,0,"Allston","Entirehome/apt",6,2,2,3,372,5.91889385427315,1.79175946922805
26452903,0,1,"Brighton","Privateroom",2,1,1,2,79,4.36944785246702,0.693147180559945
26502776,1,0,"BeaconHill","Entirehome/apt",5,2,2,2,189,5.24174701505964,1.6094379124341
26528105,1,0,"BeaconHill","Entirehome/apt",3,1,1,1,149,5.00394630594546,1.09861228866811
26529946,0,0,"Allston","Entirehome/apt",4,2,2,3,368,5.90808293816893,1.38629436111989
26562092,0,0,"Brighton","Privateroom",1,1,1,1,89,4.48863636973214,0
26562415,0,0,"Allston","Privateroom",2,1.5,1,1,50,3.91202300542815,0.693147180559945
26563661,0,0,"Brighton","Privateroom",1,1,1,1,89,4.48863636973214,0
26566402,0,1,"BackBay","Entirehome/apt",3,1,1,1,399,5.98896141688986,1.09861228866811
26567600,0,1,"BackBay","Entirehome/apt",3,1,1,1,399,5.98896141688986,1.09861228866811
26594541,0,0,"BackBay","Entirehome/apt",3,1,0,2,100,4.60517018598809,1.09861228866811
26625158,0,1,"Brighton","Privateroom",1,1,1,1,125,4.8283137373023,0
26638081,0,0,"Allston","Entirehome/apt",2,1,1,1,289,5.66642668811243,0.693147180559945
26638458,0,0,"Allston","Entirehome/apt",2,1,1,1,289,5.66642668811243,0.693147180559945
26660947,0,0,"SouthEnd","Entirehome/apt",2,1,1,1,271,5.6021188208797,0.693147180559945
26662386,0,0,"SouthEnd","Entirehome/apt",4,2,2,2,411,6.01859321449623,1.38629436111989
26662613,0,0,"SouthEnd","Entirehome/apt",4,1.5,2,2,410,6.01615715969835,1.38629436111989
26756614,0,0,"Downtown","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
26759283,0,0,"Downtown","Entirehome/apt",3,1,1,1,250,5.52146091786225,1.09861228866811
26775922,0,0,"SouthEnd","Privateroom",1,1,0,1,700,6.5510803350434,0
26813765,0,0,"BackBay","Entirehome/apt",7,2,3,3,499,6.21260609575152,1.94591014905531
26832651,0,0,"Allston","Privateroom",2,1,1,1,99,4.59511985013459,0.693147180559945
26878627,0,0,"BackBay","Privateroom",2,1,1,1,249,5.51745289646471,0.693147180559945
26885536,0,1,"BackBay","Privateroom",1,1,1,1,55,4.00733318523247,0
26987642,0,1,"BackBay","Entirehome/apt",3,1,0,1,200,5.29831736654804,1.09861228866811
26987799,0,1,"BackBay","Entirehome/apt",3,1,1,1,220,5.39362754635236,1.09861228866811
27056786,0,1,"Brighton","Privateroom",2,1,1,1,50,3.91202300542815,0.693147180559945
27111557,0,0,"BackBay","Privateroom",2,1.5,1,1,110,4.70048036579242,0.693147180559945
27126754,0,0,"Allston","Privateroom",2,2,1,1,85,4.44265125649032,0.693147180559945
27127382,0,1,"Brighton","Privateroom",2,1,1,1,79,4.36944785246702,0.693147180559945
27129933,0,1,"SouthEnd","Entirehome/apt",4,1,1,2,325,5.78382518232974,1.38629436111989
27130808,0,0,"Allston","Privateroom",2,2,1,1,85,4.44265125649032,0.693147180559945
27131795,0,0,"Allston","Privateroom",2,2,1,1,175,5.16478597392351,0.693147180559945
27132464,0,0,"BackBay","Privateroom",2,1.5,1,1,110,4.70048036579242,0.693147180559945
27133152,0,0,"BackBay","Privateroom",2,1.5,1,1,110,4.70048036579242,0.693147180559945
27310987,0,0,"BackBay","Entirehome/apt",3,1,2,2,516,6.24610676548156,1.09861228866811
27468231,0,0,"Downtown","Entirehome/apt",12,1,2,6,199,5.29330482472449,2.484906649788
27489073,1,0,"Downtown","Entirehome/apt",9,2,2,5,275,5.61677109766657,2.19722457733622
27508957,0,0,"BeaconHill","Entirehome/apt",5,1,2,3,249,5.51745289646471,1.6094379124341
27527176,0,0,"Downtown","Entirehome/apt",4,1,1,2,249,5.51745289646471,1.38629436111989
27529505,0,0,"Allston","Privateroom",2,1,1,1,160,5.07517381523383,0.693147180559945
27571301,0,0,"SouthEnd","Entirehome/apt",8,2,3,4,360,5.88610403145016,2.07944154167984
27573090,0,0,"SouthEnd","Entirehome/apt",6,1,2,3,432,6.06842558824411,1.79175946922805
27634301,0,0,"BackBay","Entirehome/apt",3,1,1,1,309,5.73334127689775,1.09861228866811
27652295,0,1,"BackBay","Privateroom",3,1.5,1,1,85,4.44265125649032,1.09861228866811
27653076,0,1,"BackBay","Privateroom",2,1.5,1,1,75,4.31748811353631,0.693147180559945
27653956,0,0,"BackBay","Entirehome/apt",3,1,0,1,400,5.99146454710798,1.09861228866811
27654558,0,1,"BackBay","Privateroom",3,1.5,1,1,99,4.59511985013459,1.09861228866811
27672675,0,0,"Brighton","Privateroom",4,1,1,1,74,4.30406509320417,1.38629436111989
27707705,1,0,"Downtown","Entirehome/apt",6,2,2,3,397,5.98393628068719,1.79175946922805
27718890,0,0,"BackBay","Entirehome/apt",3,1,0,2,400,5.99146454710798,1.09861228866811
27719760,0,0,"BackBay","Entirehome/apt",4,1,1,2,400,5.99146454710798,1.38629436111989
27720457,0,0,"BackBay","Entirehome/apt",3,1,0,2,400,5.99146454710798,1.09861228866811
